REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S03B3,DKBM00X00,1,2047,137.65708917087807
REGION1,S04B3,DKBM00X00,1,2047,118.687215764861
REGION1,S05B2,DKBM00X00,1,2047,137.65708917087807
REGION1,S05B3,DKBM00X00,1,2047,137.65708917087807
REGION1,S01B1,DKBM00X00,1,2048,6.9783319830331445
REGION1,S01B2,DKBM00X00,1,2048,139.21308856403832
REGION1,S01B3,DKBM00X00,1,2048,139.2130885640383
REGION1,S02B1,DKBM00X00,1,2048,114.37137133911068
REGION1,S02B2,DKBM00X00,1,2048,90.11493282506157
REGION1,S02B3,DKBM00X00,1,2048,139.21308856403832
REGION1,S03B1,DKBM00X00,1,2048,93.47799368972431
REGION1,S03B2,DKBM00X00,1,2048,105.83455731070676
REGION1,S03B3,DKBM00X00,1,2048,139.21308856403832
REGION1,S04B2,DKBM00X00,1,2048,13.213440018603974
REGION1,S04B3,DKBM00X00,1,2048,131.52254394745444
REGION1,S05B1,DKBM00X00,1,2048,33.0294481548862
REGION1,S05B2,DKBM00X00,1,2048,139.2130885640383
REGION1,S05B3,DKBM00X00,1,2048,116.3238631620214
REGION1,S01B2,DKBM00X00,1,2049,140.7689451001114
REGION1,S01B3,DKBM00X00,1,2049,140.7689451001114
REGION1,S02B1,DKBM00X00,1,2049,125.41392177479754
REGION1,S02B2,DKBM00X00,1,2049,127.05669160332788
REGION1,S02B3,DKBM00X00,1,2049,140.76894510011144
REGION1,S03B1,DKBM00X00,1,2049,129.7813986471239
REGION1,S03B2,DKBM00X00,1,2049,79.78215748062821
REGION1,S03B3,DKBM00X00,1,2049,140.76894510011144
REGION1,S04B1,DKBM00X00,1,2049,47.791949451111535
REGION1,S04B2,DKBM00X00,1,2049,29.338269615389056
REGION1,S04B3,DKBM00X00,1,2049,92.5941630023068
REGION1,S05B1,DKBM00X00,1,2049,64.06767818573856
REGION1,S05B2,DKBM00X00,1,2049,140.7689451001114
REGION1,S05B3,DKBM00X00,1,2049,140.76894510011144
REGION1,S01B2,DKBM00X00,1,2050,142.3248016361845
REGION1,S01B3,DKBM00X00,1,2050,142.32480163618447
REGION1,S02B1,DKBM00X00,1,2050,136.52739147570998
REGION1,S02B2,DKBM00X00,1,2050,73.12718266528361
REGION1,S02B3,DKBM00X00,1,2050,142.3248016361845
REGION1,S03B1,DKBM00X00,1,2050,69.91458137485215
REGION1,S03B2,DKBM00X00,1,2050,114.42720311230248
REGION1,S03B3,DKBM00X00,1,2050,142.3248016361845
REGION1,S04B2,DKBM00X00,1,2050,24.232633326414955
REGION1,S04B3,DKBM00X00,1,2050,142.3248016361845
REGION1,S05B1,DKBM00X00,1,2050,54.37152257878001
REGION1,S05B2,DKBM00X00,1,2050,142.3248016361845
REGION1,S05B3,DKBM00X00,1,2050,138.6749066598127
REGION1,S01B2,DKBM00X00,1,2051,143.74851536665042
REGION1,S01B3,DKBM00X00,1,2051,143.74851536665042
REGION1,S02B1,DKBM00X00,1,2051,143.74851536665042
REGION1,S02B2,DKBM00X00,1,2051,70.17114233146876
REGION1,S02B3,DKBM00X00,1,2051,143.74851536665042
REGION1,S03B1,DKBM00X00,1,2051,42.09215422295641
REGION1,S03B2,DKBM00X00,1,2051,94.19040910305574
REGION1,S03B3,DKBM00X00,1,2051,143.74851536665045
REGION1,S04B1,DKBM00X00,1,2051,61.22526822837931
REGION1,S04B2,DKBM00X00,1,2051,143.74851536665042
REGION1,S04B3,DKBM00X00,1,2051,143.74851536665042
REGION1,S05B1,DKBM00X00,1,2051,58.90029342989848
REGION1,S05B2,DKBM00X00,1,2051,143.7485153666504
REGION1,S05B3,DKBM00X00,1,2051,141.8496062619373
REGION1,S01B1,DKBM00X00,1,2052,12.71559476549611
REGION1,S01B2,DKBM00X00,1,2052,145.1856576633078
REGION1,S01B3,DKBM00X00,1,2052,145.1856576633078
REGION1,S02B1,DKBM00X00,1,2052,145.1856576633078
